股票代码,股票简称,最新涨跌幅,收盘价:前复权[20250623],market_code,code
300004.SZ,南风股份,0.626566416,8.03,33,300004
300169.SZ,天晟新材,5.387647832,8.02,33,300169
002405.SZ,四维图新,1.64765526,8.02,33,002405
600996.SH,贵广网络,-0.86526576,8.02,17,600996
600678.SH,四川金顶,1.520912548,8.01,17,600678
301039.SZ,中集车辆,-0.743494424,8.01,33,301039
002234.SZ,民和股份,1.01010101,8,33,002234
603018.SH,华设集团,0,8,17,603018
300323.SZ,华灿光电,9.153005464,7.99,33,300323
002599.SZ,盛通股份,1.012658228,7.98,33,002599
000544.SZ,中原环保,-0.250312891,7.97,33,000544
000430.SZ,ST张家界,0.631313131,7.97,33,000430
000547.SZ,航天发展,9.944751381,7.96,33,000547
002448.SZ,中原内配,1.920614597,7.96,33,002448
002295.SZ,精艺股份,1.401273885,7.96,33,002295
002887.SZ,绿茵生态,3.511053316,7.96,33,002887
000058.SZ,深赛格,0.759493671,7.96,33,000058
600596.SH,新安股份,0.378787879,7.95,17,600596
600630.SH,龙头股份,1.145038168,7.95,17,600630
603725.SH,天安新材,4.605263158,7.95,17,603725
688285.SH,高铁电气,0.632911392,7.95,17,688285
000525.SZ,红太阳,7.142857143,7.95,33,000525
600201.SH,生物股份,9.972299169,7.94,17,600201
603528.SH,多伦科技,2.849740933,7.94,17,603528
300509.SZ,新美星,1.666666667,7.93,33,300509
300512.SZ,中亚股份,2.590673575,7.92,33,300512
603105.SH,芯能科技,0.507614213,7.92,17,603105
300063.SZ,天龙集团,1.408450704,7.92,33,300063
300449.SZ,汉邦高科,2.597402597,7.9,33,300449
300107.SZ,建新股份,10.181311018,7.9,33,300107
300453.SZ,三鑫医疗,1.544401544,7.89,33,300453
600048.SH,保利发展,-0.126742712,7.88,17,600048
603633.SH,徕木股份,2.204928664,7.88,17,603633
603058.SH,永吉股份,2.07253886,7.88,17,603058
601798.SH,蓝科高新,4.095112285,7.88,17,601798
002928.SZ,华夏航空,0.127226463,7.87,33,002928
601990.SH,南京证券,1.417525773,7.87,17,601990
000672.SZ,上峰水泥,-1.99252802,7.87,33,000672
600156.SH,华升股份,0,7.86,17,600156
600746.SH,江苏索普,3.968253968,7.86,17,600746
600360.SH,*ST华微,0,7.86,22,600360
601728.SH,中国电信,-0.506329114,7.86,17,601728
000039.SZ,中集集团,1.683937824,7.85,33,000039
603993.SH,洛阳钼业,0.899742931,7.85,17,603993
600636.SH,*ST国化,1.552393273,7.85,22,600636
300271.SZ,华宇软件,5.227882038,7.85,33,300271
603169.SH,兰石重装,3.022339028,7.84,17,603169
601186.SH,中国铁建,0.127877238,7.83,17,601186
300486.SZ,东杰智能,10.466760962,7.81,33,300486
002787.SZ,华源控股,0.128205128,7.81,33,002787
600576.SH,祥源文旅,-0.382653061,7.81,17,600576
601200.SH,上海环境,0.774193548,7.81,17,601200
300749.SZ,顶固集创,2.359108781,7.81,33,300749
601921.SH,浙版传媒,0.644329897,7.81,17,601921
603158.SH,腾龙股份,2.496714849,7.8,17,603158
002394.SZ,联发股份,1.167315175,7.8,33,002394
688660.SH,电气风电,-1.641414141,7.79,17,688660
603387.SH,基蛋生物,1.699346405,7.78,17,603387
600838.SH,上海九百,1.434159061,7.78,17,600838
601061.SH,中信金属,-0.256410256,7.78,17,601061
600956.SH,新天绿能,-0.892857143,7.77,17,600956
600722.SH,金牛化工,5.722070845,7.76,17,600722
002331.SZ,皖通科技,3.743315508,7.76,33,002331
600356.SH,恒丰纸业,1.570680628,7.76,17,600356
300307.SZ,慈星股份,1.572739187,7.75,33,300307
002073.SZ,软控股份,1.439790576,7.75,33,002073
002243.SZ,力合科创,1.174934726,7.75,33,002243
000007.SZ,全新好,2.513227513,7.75,33,000007
002378.SZ,章源钨业,0.78023407,7.75,33,002378
002566.SZ,益盛药业,3.614457831,7.74,33,002566
300366.SZ,创意信息,3.614457831,7.74,33,300366
300164.SZ,通源石油,7.649513213,7.74,33,300164
603569.SH,长久物流,2.380952381,7.74,17,603569
600727.SH,鲁北化工,1.710526316,7.73,17,600727
600105.SH,永鼎股份,2.248677249,7.73,17,600105
600986.SH,浙文互联,1.179554391,7.72,17,600986
002490.SZ,山东墨龙,9.971509972,7.72,33,002490
688597.SH,煜邦电力,-0.516129032,7.71,17,688597
600826.SH,兰生股份,0.917431193,7.7,17,600826
600867.SH,通化东宝,0.522193211,7.7,17,600867
002772.SZ,众兴菌业,1.317523057,7.69,33,002772
002267.SZ,陕天然气,-0.12987013,7.69,33,002267
600119.SH,长江投资,1.856763926,7.68,17,600119
002031.SZ,巨轮智能,0.656167979,7.67,33,002031
000156.SZ,华数传媒,1.322751323,7.66,33,000156
002723.SZ,小崧股份,0.130718954,7.66,33,002723
600599.SH,*ST熊猫,1.055408971,7.66,22,600599
000425.SZ,徐工机械,-0.260416667,7.66,33,000425
603488.SH,展鹏科技,3.095558546,7.66,17,603488
002745.SZ,木林森,1.055408971,7.66,33,002745
600331.SH,宏达股份,1.593625498,7.65,17,600331
601111.SH,中国国航,-0.520156047,7.65,17,601111
603808.SH,歌力思,1.728723404,7.65,17,603808
300083.SZ,创世纪,1.19205298,7.64,33,300083
601128.SH,常熟银行,0,7.64,17,601128
601901.SH,方正证券,1.733333333,7.63,17,601901
000728.SZ,国元证券,1.193633952,7.63,33,000728
600720.SH,中交设计,-0.261437908,7.63,17,600720
002105.SZ,信隆健康,1.061007958,7.62,33,002105
300270.SZ,中威电子,2.837837838,7.61,33,300270
601330.SH,绿色动力,0.395778364,7.61,17,601330
300281.SZ,金明精机,2.422611036,7.61,33,300281
001313.SZ,粤海饲料,-0.131233596,7.61,33,001313
601117.SH,中国化学,-0.131406045,7.6,17,601117
300665.SZ,飞鹿股份,3.120759837,7.6,33,300665
300636.SZ,同和药业,1.606425703,7.59,33,300636
600064.SH,南京高科,0,7.59,17,600064
002334.SZ,英威腾,2.01884253,7.58,33,002334
600305.SH,恒顺醋业,0.264550265,7.58,17,600305
300441.SZ,鲍斯股份,1.744966443,7.58,33,300441
600814.SH,杭州解百,0.664893617,7.57,17,600814
600883.SH,博闻科技,2.993197279,7.57,17,600883
601969.SH,海南矿业,2.993197279,7.57,17,601969
603333.SH,尚纬股份,2.297297297,7.57,17,603333
300246.SZ,宝莱特,3.840877915,7.57,33,300246
300821.SZ,东岳硅材,2.162162162,7.56,33,300821
002166.SZ,莱茵生物,0.39893617,7.55,33,002166
000759.SZ,中百集团,0.132802125,7.54,33,000759
002440.SZ,闰土股份,-2.33463035,7.53,33,002440
601398.SH,工商银行,2.035278155,7.52,17,601398
600241.SH,时代万恒,1.759133965,7.52,17,600241
600058.SH,五矿发展,0.939597315,7.52,17,600058
600603.SH,ST广物,1.623815968,7.51,22,600603
834021.BJ,流金科技,1.761517615,7.51,151,834021
600212.SH,绿能慧充,1.351351351,7.5,17,600212
002339.SZ,积成电子,1.48849797,7.5,33,002339
601077.SH,渝农商行,2.880658436,7.5,17,601077
300358.SZ,楚天科技,3.878116343,7.5,33,300358
600268.SH,国电南自,0.672043011,7.49,17,600268
002297.SZ,博云新材,3.596127248,7.49,33,002297
600579.SH,中化装备,3.739612188,7.49,17,600579
600073.SH,光明肉业,-0.531914894,7.48,17,600073
603903.SH,中持股份,3.172413793,7.48,17,603903
600037.SH,歌华有线,0.944669366,7.48,17,600037
688549.SH,中巨芯,2.325581395,7.48,17,688549
601108.SH,财通证券,1.08401084,7.46,17,601108
300381.SZ,溢多利,1.912568306,7.46,33,300381
002707.SZ,众信旅游,1.222826087,7.45,33,002707
300162.SZ,雷曼光电,3.047091413,7.44,33,300162
300369.SZ,绿盟科技,5.681818182,7.44,33,300369
300018.SZ,中元股份,2.904564315,7.44,33,300018
002327.SZ,富安娜,0,7.44,33,002327
600328.SH,中盐化工,-0.8,7.44,17,600328
601238.SH,广汽集团,0,7.43,17,601238
603718.SH,海利生物,1.226158038,7.43,17,603718
000612.SZ,焦作万方,0.54200542,7.42,33,000612
600215.SH,派斯林,2.770083102,7.42,17,600215
600623.SH,华谊集团,4.067321178,7.42,17,600623
301090.SZ,华润材料,2.486187845,7.42,33,301090
600192.SH,长城电工,2.916666667,7.41,17,600192
000990.SZ,诚志股份,0.817438692,7.4,33,000990
002673.SZ,西部证券,1.092896175,7.4,33,002673
300511.SZ,雪榕生物,3.064066852,7.4,33,300511
300105.SZ,龙源技术,2.777777778,7.4,33,300105
603321.SH,梅轮电梯,2.777777778,7.4,17,603321
600251.SH,冠农股份,2.35131397,7.4,17,600251
600032.SH,浙江新能,0.544217687,7.39,17,600032
688701.SH,卓锦股份,5.278174037,7.38,17,688701
002693.SZ,*ST双成,3.94922426,7.37,33,002693
300010.SZ,豆神教育,1.655172414,7.37,33,300010
300507.SZ,苏奥传感,2.361111111,7.37,33,300507
300410.SZ,正业科技,-1.208053691,7.36,33,300410
002560.SZ,通达股份,2.793296089,7.36,33,002560
600531.SH,豫光金铅,0.409276944,7.36,17,600531
002376.SZ,新北洋,3.375527426,7.35,33,002376
002685.SZ,华东重机,-0.27173913,7.34,33,002685
300329.SZ,海伦钢琴,4.409672831,7.34,33,300329
002642.SZ,荣联科技,3.23943662,7.33,33,002642
300082.SZ,奥克股份,1.805555556,7.33,33,300082
002454.SZ,松芝股份,1.805555556,7.33,33,002454
688571.SH,杭华股份,2.231520223,7.33,17,688571
002400.SZ,省广集团,0.273972603,7.32,33,002400
000543.SZ,皖能电力,-0.408163265,7.32,33,000543
603987.SH,康德莱,2.234636872,7.32,17,603987
603101.SH,汇嘉时代,0.136798906,7.32,17,603101
601007.SH,金陵饭店,0.549450549,7.32,17,601007
000559.SZ,万向钱潮,0.966850829,7.31,33,000559
002274.SZ,华昌化工,-0.544217687,7.31,33,002274
002233.SZ,塔牌集团,-0.815217391,7.3,33,002233
601666.SH,平煤股份,0.137174211,7.3,17,601666
000617.SZ,中油资本,3.546099291,7.3,33,000617
601101.SH,昊华能源,0.968188105,7.3,17,601101
603168.SH,莎普爱思,2.672292546,7.3,17,603168
300131.SZ,英唐智控,4.74137931,7.29,33,300131
000925.SZ,众合科技,1.673640167,7.29,33,000925
002129.SZ,TCL中环,0.690607735,7.29,33,002129
002282.SZ,博深股份,2.247191011,7.28,33,002282
000910.SZ,大亚圣象,0.831024931,7.28,33,000910
836433.BJ,大唐药业,1.675977654,7.28,151,836433
688585.SH,上纬新材,1.960784314,7.28,17,688585
600577.SH,精达股份,1.253481894,7.27,17,600577
600589.SH,大位科技,1.112656467,7.27,17,600589
000070.SZ,ST特信,2.538787024,7.27,33,000070
603222.SH,济民健康,3.857142857,7.27,17,603222
003016.SZ,欣贺股份,1.680672269,7.26,33,003016
600637.SH,东方明珠,0,7.26,17,600637
000686.SZ,东北证券,0.833333333,7.26,33,000686
300261.SZ,雅本化学,1.969057665,7.25,33,300261
688189.SH,南新制药,0.83449235,7.25,17,688189
300168.SZ,万达信息,4.017216643,7.25,33,300168
300933.SZ,中辰股份,2.259887006,7.24,33,300933
002998.SZ,优彩资源,0.416088766,7.24,33,002998
002617.SZ,露笑科技,0.835654596,7.24,33,002617
600195.SH,中牧股份,1.971830986,7.24,17,600195
838030.BJ,德众汽车,1.830985915,7.23,151,838030
600829.SH,人民同泰,0.557103064,7.22,17,600829
601727.SH,上海电气,-0.138312586,7.22,17,601727
601008.SH,连云港,10.06097561,7.22,17,601008
600177.SH,雅戈尔,-0.960219479,7.22,17,600177
002608.SZ,江苏国信,-0.413793103,7.22,33,002608
000911.SZ,广农糖业,0.979020979,7.22,33,000911
605162.SH,新中港,0.979020979,7.22,17,605162
600528.SH,中铁工业,0.417827298,7.21,17,600528
300133.SZ,华策影视,3.29512894,7.21,33,300133
600628.SH,新世界,0.980392157,7.21,17,600628
000917.SZ,电广传媒,0.138888889,7.21,33,000917
600061.SH,国投资本,1.123595506,7.2,17,600061
600721.SH,百花医药,2.710413695,7.2,17,600721
605066.SH,天正电气,0.699300699,7.2,17,605066
300263.SZ,隆华科技,1.551480959,7.2,33,300263
600011.SH,华能国际,-2.43902439,7.2,17,600011
603458.SH,勘设股份,3.448275862,7.2,17,603458
603779.SH,威龙股份,1.694915254,7.2,17,603779
601512.SH,中新集团,0.418994413,7.19,17,601512
000697.SZ,ST炼石,1.410437236,7.19,33,000697
600468.SH,百利电气,2.130681818,7.19,17,600468
002212.SZ,天融信,6.676557864,7.19,33,002212
600191.SH,华资实业,0.559440559,7.19,17,600191
300011.SZ,鼎汉技术,0.841514727,7.19,33,300011
000702.SZ,正虹科技,-0.416088766,7.18,33,000702
600903.SH,贵州燃气,-0.139082058,7.18,17,600903
002848.SZ,*ST高斯,1.269393512,7.18,33,002848
002091.SZ,江苏国泰,0.843881857,7.17,33,002091
000798.SZ,中水渔业,1.70212766,7.17,33,000798
001258.SZ,立新能源,-0.278164117,7.17,33,001258
002996.SZ,顺博合金,0.70323488,7.16,33,002996
002363.SZ,隆基机械,1.560283688,7.16,33,002363
002455.SZ,百川股份,1.418439716,7.15,33,002455
605500.SH,森林包装,2.435530086,7.15,17,605500
600051.SH,宁波联合,4.385964912,7.14,17,600051
605055.SH,迎丰股份,2,7.14,17,605055
000598.SZ,兴蓉环境,-0.833333333,7.14,33,000598
600135.SH,乐凯胶片,2.589928058,7.13,17,600135
000600.SZ,建投能源,0.140449438,7.13,33,000600
002406.SZ,远东传动,4.087591241,7.13,33,002406
600189.SH,泉阳泉,0.849858357,7.12,17,600189
002349.SZ,精华制药,0.140646976,7.12,33,002349
002038.SZ,双鹭药业,0.992907801,7.12,33,002038
000553.SZ,安道麦A,2.152080344,7.12,33,000553
600698.SH,湖南天雁,10.061919505,7.11,17,600698
600733.SH,北汽蓝谷,0.565770863,7.11,17,600733
603687.SH,大胜达,0.994318182,7.11,17,603687
688468.SH,科美诊断,2.008608321,7.11,17,688468
300299.SZ,富春股份,1.428571429,7.1,33,300299
002753.SZ,永东股份,9.937888199,7.08,33,002753
000157.SZ,中联重科,0.283687943,7.07,33,000157
003037.SZ,三和管桩,0.283687943,7.07,33,003037
002790.SZ,瑞尔特,2.467343977,7.06,33,002790
600359.SH,新农开发,1.293103448,7.05,17,600359
002817.SZ,黄山胶囊,2.620087336,7.05,33,002817
600987.SH,航民股份,0.142247511,7.04,17,600987
002176.SZ,江特电机,0.860832138,7.03,33,002176
300304.SZ,云意电气,0.572246066,7.03,33,300304
600151.SH,航天机电,1.886792453,7.02,17,600151
300591.SZ,万里马,20,7.02,33,300591
000713.SZ,丰乐种业,1.154401154,7.01,33,000713
300232.SZ,洲明科技,1.889534884,7.01,33,300232
000859.SZ,国风新材,2.189781022,7,33,000859
601766.SH,中国中车,-0.426742532,7,17,601766
600234.SH,科新发展,1.744186047,7,17,600234
300931.SZ,通用电梯,2.489019034,7,33,300931
600237.SH,铜峰电子,0.865800866,6.99,17,600237
600100.SH,同方股份,1.598837209,6.99,17,600100
002446.SZ,盛路通信,4.334828102,6.98,33,002446
600692.SH,亚通股份,2.346041056,6.98,17,600692
002658.SZ,雪迪龙,1.897810219,6.98,33,002658
002531.SZ,天顺风能,2.65095729,6.97,33,002531
600006.SH,东风股份,0.287769784,6.97,17,600006
600330.SH,天通股份,1.015965167,6.96,17,600330
300587.SZ,天铁科技,-0.713266762,6.96,33,300587
600057.SH,厦门象屿,-0.855920114,6.95,17,600057
000655.SZ,金岭矿业,2.962962963,6.95,33,000655
002027.SZ,分众传媒,-0.855920114,6.95,33,002027
002177.SZ,御银股份,6.431852986,6.95,33,002177
002355.SZ,兴民智通,0.724637681,6.95,33,002355
600127.SH,金健米业,3.268945022,6.95,17,600127
601169.SH,北京银行,1.461988304,6.94,17,601169
002347.SZ,泰尔股份,1.908957416,6.94,33,002347
601187.SH,厦门银行,2.511078287,6.94,17,601187
600866.SH,星湖科技,-0.287769784,6.93,17,600866
300195.SZ,长荣股份,8.125,6.92,33,300195
600969.SH,郴电国际,1.317715959,6.92,17,600969
600080.SH,金花股份,2.366863905,6.92,17,600080
000089.SZ,深圳机场,-0.288184438,6.92,33,000089
002301.SZ,齐心集团,0.875912409,6.91,33,002301
601600.SH,中国铝业,0.144927536,6.91,17,601600
605001.SH,威奥股份,2.522255193,6.91,17,605001
600278.SH,东方创业,1.617647059,6.91,17,600278
000404.SZ,长虹华意,0.436681223,6.9,33,000404
603839.SH,安正时尚,1.173020528,6.9,17,603839
300051.SZ,琏升科技,1.323529412,6.89,33,300051
600398.SH,海澜之家,-1.289398281,6.89,17,600398
002208.SZ,合肥城建,2.377414562,6.89,33,002208
000731.SZ,四川美丰,0.437317784,6.89,33,000731
603660.SH,苏州科达,2.533532042,6.88,17,603660
300732.SZ,设研院,2.69058296,6.87,33,300732
600229.SH,城市传媒,1.329394387,6.86,17,600229
600624.SH,复旦复华,1.479289941,6.86,17,600624
835857.BJ,百甲科技,2.086438152,6.85,151,835857
603617.SH,君禾股份,3.167420814,6.84,17,603617
300129.SZ,泰胜风能,1.483679525,6.84,33,300129
000852.SZ,石化机械,3.012048193,6.84,33,000852
603028.SH,赛福天,2.089552239,6.84,17,603028
000700.SZ,模塑科技,1.335311573,6.83,33,000700
000521.SZ,长虹美菱,0,6.83,33,000521
000042.SZ,中洲控股,0.737463127,6.83,33,000042
300123.SZ,亚光科技,1.788375559,6.83,33,300123
002252.SZ,上海莱士,0.737463127,6.83,33,002252
002452.SZ,长高电新,0.738552437,6.82,33,002452
600348.SH,华阳股份,1.337295691,6.82,17,600348
000605.SZ,渤海股份,1.639344262,6.82,33,000605
300040.SZ,九洲集团,1.943198804,6.82,33,300040
002676.SZ,顺威股份,6.729264476,6.82,33,002676
300099.SZ,尤洛卡,3.333333333,6.82,33,300099
603815.SH,交建股份,1.18694362,6.82,17,603815
300388.SZ,节能国祯,1.490312966,6.81,33,300388
002434.SZ,万里扬,2.102102102,6.8,33,002434
002474.SZ,榕基软件,4.615384615,6.8,33,002474
600289.SH,*ST信通,4.945904173,6.79,22,600289
603318.SH,水发燃气,0.147710487,6.78,17,603318
600375.SH,汉马科技,3.511450382,6.78,17,600375
002197.SZ,ST证通,4.314329738,6.77,33,002197
600116.SH,三峡水利,-0.587371512,6.77,17,600116
000533.SZ,顺钠股份,1.804511278,6.77,33,000533
600825.SH,新华传媒,-0.294985251,6.76,17,600825
603969.SH,银龙股份,3.840245776,6.76,17,603969
000800.SZ,一汽解放,-0.147710487,6.76,33,000800
002650.SZ,ST加加,-0.441826215,6.76,33,002650
688280.SH,精进电动,1.963746224,6.75,17,688280
600753.SH,*ST海钦,-2.173913043,6.75,22,600753
002148.SZ,北纬科技,1.201201201,6.74,33,002148
603869.SH,ST智知,0.297619048,6.74,22,603869
002367.SZ,康力电梯,0.297619048,6.74,33,002367
002677.SZ,浙江美大,-1.892285298,6.74,33,002677
300647.SZ,超频三,1.353383459,6.74,33,300647
002999.SZ,天禾股份,1.815431165,6.73,33,002999
300126.SZ,锐奇股份,2.905198777,6.73,33,300126
600731.SH,湖南海利,1.664145234,6.72,17,600731
000958.SZ,电投产融,0.598802395,6.72,33,000958
001391.SZ,国货航,0,6.71,33,001391
000953.SZ,河化股份,1.055806938,6.7,33,000953
002055.SZ,得润电子,0,6.7,33,002055
002114.SZ,罗平锌电,3.875968992,6.7,33,002114
300008.SZ,天海防务,5.511811024,6.7,33,300008
601006.SH,大秦铁路,0.299850075,6.69,17,601006
300444.SZ,双杰电气,1.210287443,6.69,33,300444
002082.SZ,万邦德,1.363636364,6.69,33,002082
603717.SH,天域生物,0.754147813,6.68,17,603717
300575.SZ,中旗股份,3.405572755,6.68,33,300575
601999.SH,出版传媒,1.987767584,6.67,17,601999
000919.SZ,金陵药业,1.524390244,6.66,33,000919
000670.SZ,盈方微,2.461538462,6.66,33,000670
600888.SH,新疆众和,0.301204819,6.66,17,600888
002763.SZ,汇洁股份,1.681957187,6.65,33,002763
002797.SZ,第一创业,1.217656012,6.65,33,002797
000006.SZ,深振业A,-2.064896755,6.64,33,000006
603060.SH,国检集团,2.314814815,6.63,17,603060
002120.SZ,韵达股份,-0.59970015,6.63,33,002120
600155.SH,华创云信,1.531393568,6.63,17,600155
002181.SZ,粤传媒,0.913242009,6.63,33,002181
300176.SZ,鸿特科技,2.476780186,6.62,33,300176
601801.SH,皖新传媒,0.15128593,6.62,17,601801
002029.SZ,七匹狼,-1.194029851,6.62,33,002029
002300.SZ,太阳电缆,2.799377916,6.61,33,002300
002350.SZ,北京科锐,2.00927357,6.6,33,002350
603316.SH,诚邦股份,2.170542636,6.59,17,603316
605006.SH,山东玻纤,2.012383901,6.59,17,605006
000663.SZ,永安林业,1.697530864,6.59,33,000663
000019.SZ,深粮控股,1.073619632,6.59,33,000019
603113.SH,金能科技,1.228878648,6.59,17,603113
600421.SH,*ST华嵘,-2.083333333,6.58,22,600421
002443.SZ,金洲管道,5.111821086,6.58,33,002443
601665.SH,齐鲁银行,0,6.58,17,601665
000159.SZ,国际实业,0.458715596,6.57,33,000159
600906.SH,财达证券,2.816901408,6.57,17,600906
002381.SZ,双箭股份,1.547987616,6.56,33,002381
600336.SH,澳柯玛,0.923076923,6.56,17,600336
601872.SH,招商轮船,0.613496933,6.56,17,601872
603956.SH,威派格,2.982731554,6.56,17,603956
000936.SZ,华西股份,0.768049155,6.56,33,000936
300279.SZ,和晶科技,2.660406886,6.56,33,300279
300030.SZ,阳普医疗,3.307086614,6.56,33,300030
002511.SZ,中顺洁柔,0.152671756,6.56,33,002511
300716.SZ,ST泉为,1.391035549,6.56,33,300716
002724.SZ,海洋王,2.987421384,6.55,33,002724
000909.SZ,ST数源,2.668759812,6.54,33,000909
000626.SZ,远大控股,5.144694534,6.54,33,000626
000783.SZ,长江证券,0.615384615,6.54,33,000783
603330.SH,天洋新材,1.713395639,6.53,17,603330
300692.SZ,中环环保,3.486529319,6.53,33,300692
603122.SH,合富中国,2.354788069,6.52,17,603122
300214.SZ,日科化学,2.839116719,6.52,33,300214
000017.SZ,深中华A,2.51572327,6.52,33,000017
300334.SZ,津膜科技,2.677165354,6.52,33,300334
600358.SH,ST联合,0.462962963,6.51,22,600358
002064.SZ,华峰化学,-0.153374233,6.51,33,002064
002054.SZ,德美化工,2.197802198,6.51,33,002054
300283.SZ,温州宏丰,4.326923077,6.51,33,300283
300173.SZ,福能东方,3.174603175,6.5,33,300173
605138.SH,盛泰集团,1.564945227,6.49,17,605138
300081.SZ,恒信东方,2.689873418,6.49,33,300081
300640.SZ,德艺文创,1.724137931,6.49,33,300640
600098.SH,广州发展,-0.612557427,6.49,17,600098
600281.SH,华阳新材,1.567398119,6.48,17,600281
600971.SH,恒源煤电,1.25,6.48,17,600971
002451.SZ,摩恩电气,1.25,6.48,33,002451
300313.SZ,*ST天山,0.309597523,6.48,33,300313
300448.SZ,浩云科技,4.347826087,6.48,33,300448
600019.SH,宝钢股份,-1.671732523,6.47,17,600019
601918.SH,新集能源,0.622083981,6.47,17,601918
600210.SH,紫江企业,0.466562986,6.46,17,600210
600284.SH,浦东建设,-0.308641975,6.46,17,600284
601609.SH,金田股份,0.780031201,6.46,17,601609
002681.SZ,奋达科技,1.097178683,6.45,33,002681
300025.SZ,华星创业,1.57480315,6.45,33,300025
300423.SZ,昇辉科技,2.056962025,6.45,33,300423
300219.SZ,鸿利智汇,2.870813397,6.45,33,300219
600851.SH,海欣股份,1.257861635,6.44,17,600851
002161.SZ,远望谷,3.205128205,6.44,33,002161
600908.SH,无锡银行,0.31152648,6.44,17,600908
000987.SZ,越秀资本,1.417322835,6.44,33,000987
600123.SH,兰花科创,0.78369906,6.43,17,600123
002510.SZ,天汽模,1.25984252,6.43,33,002510
002035.SZ,华帝股份,0.78369906,6.43,33,002035
300291.SZ,百纳千成,10.120068611,6.42,33,300291
601949.SH,中国出版,-0.15576324,6.41,17,601949
600696.SH,*ST岩石,0.470219436,6.41,22,600696
000410.SZ,沈阳机床,1.104100946,6.41,33,000410
000886.SZ,海南高速,2.724358974,6.41,33,000886
000983.SZ,山西焦煤,0.94637224,6.4,33,000983
600246.SH,万通发展,-0.622083981,6.39,17,600246
600682.SH,南京新百,0.788643533,6.39,17,600682
600428.SH,中远海特,2.407704655,6.38,17,600428
600719.SH,大连热电,0.789889415,6.38,17,600719
300103.SZ,达刚控股,3.745928339,6.37,33,300103
603359.SH,东珠生态,2.907915994,6.37,17,603359
000421.SZ,南京公用,1.433121019,6.37,33,000421
603421.SH,鼎信通讯,3.915171289,6.37,17,603421
601139.SH,深圳燃气,0.157480315,6.36,17,601139
002187.SZ,广百股份,1.112877583,6.36,33,002187
603385.SH,惠达卫浴,2.580645161,6.36,17,603385
000061.SZ,农产品,0.633914422,6.35,33,000061
600302.SH,标准股份,1.6,6.35,17,600302
600561.SH,江西长运,0.634920635,6.34,17,600561
833873.BJ,中设咨询,-0.626959248,6.34,151,833873
603111.SH,康尼机电,1.116427432,6.34,17,603111
002298.SZ,中电鑫龙,2.096774194,6.33,33,002298
300365.SZ,恒华科技,3.099510604,6.32,33,300365
300272.SZ,开能健康,1.12,6.32,33,300272
002279.SZ,久其软件,3.776683087,6.32,33,002279
601956.SH,东贝集团,0.477707006,6.31,17,601956
300670.SZ,大烨智能,3.782894737,6.31,33,300670
300076.SZ,GQY视讯,2.601626016,6.31,33,300076
002514.SZ,宝馨科技,3.618421053,6.3,33,002514
688373.SH,盟科药业,3.96039604,6.3,17,688373
600613.SH,神奇制药,1.449275362,6.3,17,600613
000002.SZ,万科A,0,6.29,33,000002
603999.SH,读者传媒,1.288244767,6.29,17,603999
002249.SZ,大洋电机,0.801282051,6.29,33,002249
000027.SZ,深圳能源,-0.317460317,6.28,33,000027
000505.SZ,京粮控股,1.618122977,6.28,33,000505
002492.SZ,恒基达鑫,4.318936877,6.28,33,002492
601107.SH,四川成渝,-0.632911392,6.28,17,601107
002291.SZ,遥望科技,0.480769231,6.27,33,002291
600707.SH,彩虹股份,0.159744409,6.27,17,600707
600730.SH,中国高科,1.620745543,6.27,17,600730
601121.SH,宝地矿业,-0.318471338,6.26,17,601121
600470.SH,六国化工,6.281833616,6.26,17,600470
002529.SZ,*ST海源,1.294498382,6.26,33,002529
300310.SZ,宜通世纪,2.62295082,6.26,33,300310
603002.SH,宏昌电子,0.969305331,6.25,17,603002
300211.SZ,*ST亿通,1.62601626,6.25,33,300211
603117.SH,万林物流,1.791530945,6.25,17,603117
002587.SZ,奥拓电子,2.124183007,6.25,33,002587
600232.SH,金鹰股份,2.124183007,6.25,17,600232
002320.SZ,海峡股份,1.463414634,6.24,33,002320
000707.SZ,双环科技,1.136363636,6.23,33,000707
600784.SH,鲁银投资,0.483870968,6.23,17,600784
600236.SH,桂冠电力,-0.796178344,6.23,17,600236
300125.SZ,*ST聆达,2.134646962,6.22,33,300125
601997.SH,贵阳银行,1.800327332,6.22,17,601997
300058.SZ,蓝色光标,1.140065147,6.21,33,300058
000906.SZ,浙商中拓,1.470588235,6.21,33,000906
002340.SZ,格林美,1.97044335,6.21,33,002340
600509.SH,天富能源,0.161290323,6.21,17,600509
603336.SH,宏辉果蔬,2.985074627,6.21,17,603336
600667.SH,太极实业,1.47299509,6.2,17,600667
000967.SZ,盈峰环境,0.977198697,6.2,33,000967
000791.SZ,甘肃能源,0.323624595,6.2,33,000791
002688.SZ,金河生物,0.649350649,6.2,33,002688
600493.SH,凤竹纺织,4.72972973,6.2,17,600493
600313.SH,农发种业,0.977198697,6.2,17,600313
600918.SH,中泰证券,2.141680395,6.2,17,600918
000822.SZ,山东海化,3.511705686,6.19,33,000822
002614.SZ,奥佳华,0.980392157,6.18,33,002614
600397.SH,安源煤业,3.171953255,6.18,17,600397
603838.SH,*ST四通,-0.802568218,6.18,22,603838
002392.SZ,北京利尔,-1.12,6.18,33,002392
000973.SZ,佛塑科技,0.816993464,6.17,33,000973
