股票代码,股票简称,最新价,最新涨跌幅,个股热度[20250604],个股热度排名[20250604],market_code,code
002572.SZ,索菲亚,14.07,0,3854.0,2427,33,002572
300605.SZ,恒锋信息,14.52,0,3852.0,2428,33,300605
600516.SH,方大炭素,4.64,0.869565217,3851.0,2429,17,600516
601808.SH,中海油服,13.56,0.59347181,3848.0,2430,17,601808
002112.SZ,三变科技,12.58,1.288244767,3847.5,2431,33,002112
603290.SH,斯达半导,80.6,0.989850896,3846.5,2432,17,603290
001255.SZ,博菲电气,30.3,2.781546811,3842.5,2433,33,001255
002351.SZ,漫步者,13.09,0.769822941,3840.5,2434,33,002351
000786.SZ,北新建材,28.46,1.642857143,3837.0,2436,33,000786
301315.SZ,威士顿,47.93,2.087326944,3837.0,2435,33,301315
603195.SH,公牛集团,72.12,0.124947938,3835.0,2437,17,603195
300167.SZ,*ST迪威,4.45,-3.67965368,3834.0,2438,33,300167
300071.SZ,福石控股,4.86,-0.409836066,3832.0,2439,33,300071
000650.SZ,仁和药业,5.63,0,3829.0,2440,33,000650
000778.SZ,新兴铸管,3.52,1.44092219,3828.5,2441,33,000778
600509.SH,天富能源,6.32,0,3824.0,2442,17,600509
300660.SZ,江苏雷利,36.62,0.687379709,3820.5,2443,33,300660
002966.SZ,苏州银行,8.85,0.340136054,3817.5,2444,33,002966
002613.SZ,北玻股份,3.71,1.089918256,3817.5,2445,33,002613
601126.SH,四方股份,15.91,0.568900126,3814.0,2446,17,601126
600491.SH,龙元建设,3.98,3.916449086,3807.0,2447,17,600491
300793.SZ,佳禾智能,16.37,1.174289246,3802.0,2448,33,300793
839790.BJ,联迪信息,40.9,-3.08056872,3800.5,2449,151,839790
603399.SH,永杉锂业,8.73,2.464788732,3797.5,2450,17,603399
600750.SH,江中药业,23.42,-0.552016985,3793.5,2451,17,600750
600103.SH,青山纸业,2.23,1.826484018,3790.5,2452,17,600103
300101.SZ,振芯科技,17.86,-1.868131868,3789.0,2453,33,300101
300831.SZ,派瑞股份,14.4,0.418410042,3788.5,2454,33,300831
002807.SZ,江阴银行,4.72,1.070663812,3785.0,2455,33,002807
002200.SZ,*ST交投,8.4,-0.237529691,3784.0,2456,33,002200
300733.SZ,西菱动力,17.27,-1.595441595,3783.5,2457,33,300733
605133.SH,嵘泰股份,36.9,-0.027092929,3781.5,2458,17,605133
300895.SZ,铜牛信息,41.2,1.27826942,3780.0,2460,33,300895
601000.SH,唐山港,4.08,-1.210653753,3780.0,2459,17,601000
301052.SZ,果麦文化,37.03,1.870701513,3777.5,2462,33,301052
301389.SZ,隆扬电子,21.44,2.583732057,3777.5,2461,33,301389
300341.SZ,麦克奥迪,16.01,-0.124766064,3773.5,2463,33,300341
000411.SZ,英特集团,11.11,0.725294651,3769.5,2464,33,000411
001379.SZ,腾达科技,20.59,-0.387034349,3769.0,2465,33,001379
603648.SH,畅联股份,10.42,-1.138519924,3765.0,2466,17,603648
002106.SZ,莱宝高科,10.14,0.695134062,3763.5,2468,33,002106
600996.SH,贵广网络,8.37,1.331719128,3763.5,2467,17,600996
000156.SZ,华数传媒,7.81,1.165803109,3763.0,2469,33,000156
301232.SZ,飞沃科技,28.74,2.496433666,3760.5,2470,33,301232
002544.SZ,普天科技,22.41,-0.708905627,3757.0,2471,33,002544
301252.SZ,同星科技,23.45,3.99113082,3756.5,2472,33,301252
603876.SH,鼎胜新材,8.76,1.860465116,3755.0,2473,17,603876
600359.SH,新农开发,7.12,1.280227596,3750.5,2474,17,600359
603043.SH,广州酒家,16.58,2.345679012,3749.5,2475,17,603043
002546.SZ,新联电子,4.97,1.016260163,3748.5,2476,33,002546
300618.SZ,寒锐钴业,32.56,1.845480138,3746.5,2478,33,300618
601969.SH,海南矿业,7.01,2.785923754,3746.5,2477,17,601969
000636.SZ,风华高科,13.39,1.132930514,3746.0,2479,33,000636
001217.SZ,华尔泰,11.18,-0.356506239,3745.0,2480,33,001217
688271.SH,联影医疗,137.98,-2.844669765,3743.0,2481,17,688271
002216.SZ,三全食品,12.12,1.677852349,3741.0,2482,33,002216
000839.SZ,中信国安,2.68,1.132075472,3738.0,2483,33,000839
600970.SH,中材国际,9.01,-0.221483942,3737.0,2484,17,600970
603709.SH,中源家居,12.87,3.125,3736.0,2485,17,603709
600520.SH,三佳科技,27.42,-0.218340611,3735.0,2486,17,600520
000430.SZ,ST张家界,7.63,1.328021248,3734.5,2487,33,000430
300042.SZ,朗科科技,21.8,-1.178603808,3733.0,2489,33,300042
601009.SH,南京银行,11.49,0.261780105,3733.0,2488,17,601009
300027.SZ,华谊兄弟,2.49,1.219512195,3732.5,2490,33,300027
301216.SZ,万凯新材,13.88,4.282494365,3732.0,2491,33,301216
002030.SZ,达安基因,6.17,0,3729.0,2492,33,002030
601616.SH,广电电气,3.73,1.358695652,3724.5,2493,17,601616
600351.SH,亚宝药业,6.23,0.483870968,3724.0,2495,17,600351
601500.SH,通用股份,4.57,0.219298246,3724.0,2494,17,601500
301208.SZ,中亦科技,39.79,0.050289163,3723.5,2498,33,301208
601628.SH,中国人寿,38.98,0.489816963,3723.5,2497,17,601628
603608.SH,天创时尚,5.36,1.515151515,3723.5,2496,17,603608
688327.SH,云从科技,13.01,1.402961808,3721.0,2499,17,688327
603758.SH,秦安股份,12.88,-1.075268817,3720.0,2500,17,603758
600808.SH,马钢股份,3.34,1.829268293,3719.5,2501,17,600808
002458.SZ,益生股份,8.27,0,3718.0,2502,33,002458
688521.SH,芯原股份,84,-0.591715976,3717.5,2503,17,688521
000869.SZ,张裕A,23.72,0.084388186,3715.0,2504,33,000869
300696.SZ,爱乐达,20.16,-1.030927835,3714.0,2505,33,300696
301248.SZ,杰创智能,23.86,0.25210084,3713.0,2507,33,301248
600871.SH,石化油服,1.89,-0.526315789,3713.0,2506,17,600871
601838.SH,成都银行,19.36,0.258933195,3711.5,2508,17,601838
601186.SH,中国铁建,7.97,0.377833753,3710.5,2509,17,601186
600182.SH,S佳通,15.79,3.881578947,3707.5,2510,17,600182
300809.SZ,华辰装备,35.69,1.738882554,3705.0,2511,33,300809
002287.SZ,奇正藏药,25.25,2.977161501,3701.0,2512,33,002287
600764.SH,中国海防,28.94,-0.890410959,3700.5,2513,17,600764
300925.SZ,法本信息,20.88,1.015965167,3697.0,2515,33,300925
600989.SH,宝丰能源,16,-0.682805711,3697.0,2514,17,600989
600857.SH,宁波中百,10.25,2.295409182,3687.0,2516,17,600857
603890.SH,春秋电子,11.57,0.173160173,3686.5,2517,17,603890
603319.SH,美湖股份,34.85,0.693441202,3685.0,2518,17,603319
600283.SH,钱江水利,10.39,0.775945684,3681.5,2519,17,600283
603931.SH,格林达,27.3,-0.328587076,3681.0,2520,17,603931
000009.SZ,中国宝安,7.98,0.630517024,3680.5,2521,33,000009
601898.SH,中煤能源,10.45,0.966183575,3679.0,2523,17,601898
603170.SH,宝立食品,14.02,3.62158167,3679.0,2522,17,603170
835579.BJ,机科股份,32.34,2.147820594,3677.5,2524,151,835579
000637.SZ,茂化实华,3.87,1.57480315,3677.0,2525,33,000637
002534.SZ,西子洁能,11.31,1.526032316,3676.5,2526,33,002534
603077.SH,和邦生物,1.76,0,3676.0,2527,17,603077
605090.SH,九丰能源,26.98,1.124437781,3674.0,2528,17,605090
688155.SH,先惠技术,46.33,5.080517124,3672.5,2529,17,688155
002805.SZ,丰元股份,11.85,2.597402597,3672.0,2530,33,002805
600737.SH,中粮糖业,9.35,0,3670.5,2531,17,600737
002767.SZ,先锋电子,16.5,0.67114094,3670.0,2532,33,002767
001376.SZ,百通能源,12.05,1.090604027,3669.5,2533,33,001376
002746.SZ,仙坛股份,6.06,0.664451827,3669.0,2535,33,002746
833075.BJ,柏星龙,34.35,4.757548033,3669.0,2534,151,833075
000623.SZ,吉林敖东,16.78,1.084337349,3668.5,2536,33,000623
001301.SZ,尚太科技,45.52,1.335707925,3664.0,2537,33,001301
600018.SH,上港集团,5.76,-1.200686106,3662.5,2539,17,600018
601990.SH,南京证券,7.83,0.772200772,3662.5,2538,17,601990
000868.SZ,安凯客车,5.55,0,3654.5,2540,33,000868
002581.SZ,未名医药,8.29,-0.360576923,3653.5,2541,33,002581
603041.SH,美思德,12.09,-0.901639344,3653.0,2542,17,603041
688167.SH,炬光科技,70.67,3.850110213,3649.0,2543,17,688167
002536.SZ,飞龙股份,14.27,0.422237861,3646.5,2544,33,002536
300249.SZ,依米康,12.91,1.254901961,3645.5,2545,33,300249
002828.SZ,贝肯能源,9.22,1.54185022,3643.0,2546,33,002828
600039.SH,四川路桥,9.33,0.322580645,3642.5,2547,17,600039
002695.SZ,煌上煌,10.4,2.161100196,3642.0,2548,33,002695
300491.SZ,通合科技,18.2,1.279910963,3641.0,2549,33,300491
600015.SH,华夏银行,7.71,-0.129533679,3640.5,2550,17,600015
301109.SZ,军信股份,21.79,1.395998139,3639.5,2551,33,301109
300834.SZ,星辉环材,22.16,-0.538599641,3637.5,2552,33,300834
002939.SZ,长城证券,8.1,0.871731009,3635.5,2553,33,002939
301229.SZ,纽泰格,20.82,-1.467108377,3634.5,2555,33,301229
603116.SH,红蜻蜓,6.02,0.500834725,3634.5,2554,17,603116
603273.SH,天元智能,17.78,0.56561086,3632.5,2556,17,603273
600278.SH,东方创业,7.25,-0.548696845,3630.0,2557,17,600278
600252.SH,中恒集团,2.62,-0.380228137,3626.5,2558,17,600252
688428.SH,诺诚健华,24.53,3.284210526,3624.0,2559,17,688428
300390.SZ,天华新能,17.51,1.920838184,3623.0,2561,33,300390
300478.SZ,杭州高新,13.98,-1.410437236,3623.0,2560,33,300478
002683.SZ,广东宏大,31.76,2.484672475,3621.5,2562,33,002683
002404.SZ,嘉欣丝绸,6.37,0.631911532,3621.0,2563,33,002404
300351.SZ,永贵电器,15.37,1.923076923,3619.5,2565,33,300351
603210.SH,泰鸿万立,20.39,0.741106719,3619.5,2564,17,603210
600812.SH,华北制药,6.17,0,3618.5,2566,17,600812
600758.SH,辽宁能源,3.79,1.336898396,3618.0,2567,17,600758
603969.SH,银龙股份,6.91,2.37037037,3616.0,2568,17,603969
603038.SH,华立股份,13.85,1.021152443,3615.5,2569,17,603038
603308.SH,应流股份,20.82,0.725689405,3613.0,2570,17,603308
300529.SZ,健帆生物,21.99,-0.136239782,3611.5,2572,33,300529
603556.SH,海兴电力,26.52,0.416508898,3611.5,2571,17,603556
688158.SH,优刻得,19.72,1.388174807,3610.5,2573,17,688158
300451.SZ,创业慧康,5.4,0,3608.5,2574,33,300451
600697.SH,欧亚集团,12.38,1.06122449,3608.0,2576,17,600697
835640.BJ,富士达,29.32,2.374301676,3608.0,2575,151,835640
300587.SZ,天铁科技,6.08,0.829187396,3607.5,2577,33,300587
000686.SZ,东北证券,7.54,1.480484522,3606.0,2579,33,000686
300152.SZ,ST新动力,2.5,-0.793650794,3606.0,2578,33,300152
300222.SZ,科大智能,9.84,-0.4048583,3603.5,2580,33,300222
603822.SH,嘉澳环保,54.4,4.314477469,3600.5,2581,17,603822
002855.SZ,捷荣技术,17,1.130279595,3598.5,2582,33,002855
600835.SH,上海机电,20.25,-0.58910162,3596.0,2584,17,600835
688755.SH,汉邦科技,51,-2.820121951,3596.0,2583,17,688755
301029.SZ,怡合达,22.1,-0.405588103,3592.0,2585,33,301029
601388.SH,怡球资源,2.54,2.008032129,3591.5,2586,17,601388
002895.SZ,川恒股份,24.25,-1.940962394,3588.5,2588,33,002895
300844.SZ,山水比德,48.44,2.215657312,3588.5,2587,33,300844
300183.SZ,东软载波,15.89,0.569620253,3587.5,2589,33,300183
000070.SZ,ST特信,6.83,2.552552553,3582.0,2590,33,000070
002801.SZ,微光股份,31.24,2.966381015,3580.5,2591,33,002801
000877.SZ,天山股份,4.62,1.762114537,3579.5,2592,33,000877
000920.SZ,沃顿科技,10.27,0.983284169,3578.0,2593,33,000920
300292.SZ,吴通控股,4.7,0.213219616,3575.0,2594,33,300292
002323.SZ,雅博股份,1.59,-0.625,3574.0,2595,33,002323
832786.BJ,骑士乳业,11.54,0.43516101,3573.5,2596,151,832786
000932.SZ,华菱钢铁,4.6,0,3568.5,2597,33,000932
002873.SZ,新天药业,9.47,0.31779661,3560.5,2599,33,002873
605398.SH,新炬网络,27.85,0.251979842,3560.5,2598,17,605398
000060.SZ,中金岭南,4.55,1.789709172,3557.5,2600,33,000060
600499.SH,科达制造,10.13,-0.295275591,3557.0,2601,17,600499
300731.SZ,科创新源,27.49,2.15533259,3556.5,2602,33,300731
002548.SZ,金新农,3.94,0.510204082,3556.0,2604,33,002548
605111.SH,新洁能,30.8,0.917431193,3556.0,2603,17,605111
600350.SH,山东高速,11.22,0.178571429,3548.5,2605,17,600350
601068.SH,中铝国际,4.46,0.224719101,3546.0,2606,17,601068
603676.SH,卫信康,11.38,-0.957354221,3545.0,2607,17,603676
600303.SH,曙光股份,4.18,1.703163017,3542.5,2609,17,600303
688455.SH,科捷智能,16.31,0.928217822,3542.5,2608,17,688455
002243.SZ,力合科创,8.03,1.64556962,3540.0,2610,33,002243
300052.SZ,ST中青宝,9.62,0.627615063,3537.5,2611,33,300052
002028.SZ,思源电气,71.7,0.013948947,3527.5,2612,33,002028
300070.SZ,碧水源,4.52,0.444444444,3525.0,2613,33,300070
002396.SZ,星网锐捷,19.27,0.83725798,3520.5,2614,33,002396
300722.SZ,新余国科,29.77,-0.401472064,3516.5,2615,33,300722
002755.SZ,奥赛康,17.39,0.870069606,3515.0,2617,33,002755
600736.SH,苏州高新,5.44,1.303538175,3515.0,2616,17,600736
300045.SZ,华力创通,17.92,-0.830105147,3514.0,2618,33,300045
601168.SH,西部矿业,16.16,1.063164478,3513.5,2619,17,601168
001207.SZ,联科科技,23.86,0.2099958,3511.0,2620,33,001207
600853.SH,龙建股份,3.59,1.126760563,3507.5,2621,17,600853
600985.SH,淮北矿业,12.55,1.619433198,3507.0,2622,17,600985
000978.SZ,桂林旅游,6.14,1.993355482,3505.5,2624,33,000978
300893.SZ,松原安全,35.25,-4.055525313,3505.5,2623,33,300893
603718.SH,海利生物,7.29,0,3505.0,2625,17,603718
600422.SH,昆药集团,15.62,-0.825396825,3504.5,2626,17,600422
002083.SZ,孚日股份,4.74,1.716738197,3503.0,2627,33,002083
300382.SZ,斯莱克,15.38,3.08310992,3502.5,2628,33,300382
002941.SZ,新疆交建,11.82,0.254452926,3501.0,2629,33,002941
002647.SZ,*ST仁东,5.17,-0.767754319,3498.5,2630,33,002647
300827.SZ,上能电气,27.3,1.336302895,3496.0,2631,33,300827
002159.SZ,三特索道,15.33,2.610441767,3495.0,2632,33,002159
300719.SZ,安达维尔,16.63,-1.070791196,3493.0,2633,33,300719
301413.SZ,安培龙,76.01,3.06440678,3492.5,2634,33,301413
603001.SH,奥康国际,6.6,2.325581395,3491.0,2635,17,603001
300532.SZ,今天国际,12.17,0.578512397,3490.5,2636,33,300532
601188.SH,龙江交通,3.53,0.857142857,3488.5,2637,17,601188
920799.BJ,艾融软件,58.65,-0.895572829,3487.0,2638,151,920799
600753.SH,*ST庚星,7.21,3.741007194,3484.5,2639,22,600753
603618.SH,杭电股份,5.97,0.674536256,3471.0,2640,17,603618
002545.SZ,东方铁塔,7.78,2.638522427,3470.5,2641,33,002545
002344.SZ,海宁皮城,4.43,1.605504587,3468.0,2642,33,002344
002658.SZ,雪迪龙,6.91,-0.575539568,3465.0,2643,33,002658
600367.SH,红星发展,13.14,1.545595054,3461.5,2644,17,600367
300472.SZ,*ST新元,3.27,0,3461.0,2645,33,300472
600004.SH,白云机场,9.48,-0.836820084,3460.5,2646,17,600004
600892.SH,*ST大晟,3.48,3.264094955,3458.0,2647,22,600892
300086.SZ,康芝药业,5.32,0.377358491,3457.0,2648,33,300086
301299.SZ,卓创资讯,59.19,3.896787783,3456.5,2649,33,301299
834261.BJ,一诺威,16.47,6.601941748,3455.0,2650,151,834261
300908.SZ,仲景食品,30.8,2.769436103,3454.0,2651,33,300908
300680.SZ,隆盛科技,40.9,2.020453979,3453.5,2652,33,300680
300324.SZ,旋极信息,3.8,0,3451.5,2653,33,300324
002380.SZ,科远智慧,23.9,0.631578947,3447.5,2654,33,002380
002024.SZ,ST易购,1.86,0.540540541,3444.5,2655,33,002024
300655.SZ,晶瑞电材,8.68,0.346820809,3443.5,2656,33,300655
836077.BJ,吉林碳谷,15.4,3.983794733,3443.0,2657,151,836077
002589.SZ,瑞康医药,3.03,0.331125828,3442.0,2659,33,002589
603058.SH,永吉股份,8.16,3.03030303,3442.0,2658,17,603058
833171.BJ,国航远洋,10.02,0.400801603,3441.5,2660,151,833171
301368.SZ,丰立智能,59.18,0.203183204,3441.0,2661,33,301368
300666.SZ,江丰电子,73.29,0.081933634,3439.0,2663,33,300666
603350.SH,安乃达,36.83,1.236943375,3439.0,2662,17,603350
300063.SZ,天龙集团,8.09,0.372208437,3437.5,2665,33,300063
600903.SH,贵州燃气,6.91,0.58224163,3437.5,2664,17,600903
000019.SZ,深粮控股,6.96,0.723589001,3437.0,2668,33,000019
300812.SZ,易天股份,21.2,4.023552502,3437.0,2667,33,300812
601066.SH,中信建投,23.34,0.951557093,3437.0,2666,17,601066
002905.SZ,金逸影视,8.94,2.171428571,3432.5,2669,33,002905
603882.SH,金域医学,29.61,0.236966825,3431.5,2670,17,603882
601619.SH,嘉泽新能,3.5,-0.568181818,3426.5,2671,17,601619
002197.SZ,ST证通,6.01,-0.825082508,3425.5,2672,33,002197
837344.BJ,三元基因,25.55,3.651115619,3424.5,2673,151,837344
300617.SZ,安靠智电,27.56,2.187615869,3424.0,2674,33,300617
002222.SZ,福晶科技,31.99,0.72418136,3423.5,2676,33,002222
300192.SZ,科德教育,15.42,0.916230366,3423.5,2675,33,300192
002346.SZ,柘中股份,14.19,1.939655172,3423.0,2677,33,002346
600106.SH,重庆路桥,6.09,-0.163934426,3420.5,2678,17,600106
300421.SZ,力星股份,14.81,1.161202186,3416.5,2680,33,300421
600655.SH,豫园股份,5.87,0.859106529,3416.5,2679,17,600655
603439.SH,贵州三力,12.29,-0.566343042,3414.5,2681,17,603439
000719.SZ,中原传媒,13.22,0.608828006,3405.5,2683,33,000719
603738.SH,泰晶科技,13.58,1.722846442,3405.5,2682,17,603738
300087.SZ,荃银高科,9.23,0.435255713,3403.5,2684,33,300087
001282.SZ,三联锻造,27.82,2.166727874,3402.0,2685,33,001282
601038.SH,一拖股份,13.13,0.152555301,3399.5,2686,17,601038
300217.SZ,东方电热,4.96,-0.8,3397.5,2687,33,300217
300113.SZ,顺网科技,18.48,-0.054083288,3395.5,2688,33,300113
300123.SZ,亚光科技,6.24,-1.577287066,3393.0,2690,33,300123
603379.SH,三美股份,48.44,0.937695353,3393.0,2689,17,603379
002244.SZ,滨江集团,9.06,-0.110253583,3391.5,2691,33,002244
300408.SZ,三环集团,33.15,1.812039312,3387.5,2692,33,300408
002675.SZ,东诚药业,15.01,0.535833891,3381.0,2693,33,002675
002480.SZ,新筑股份,,,3380.5,2694,33,002480
002219.SZ,新里程,2.38,1.276595745,3378.0,2696,33,002219
600400.SH,红豆股份,2.23,1.826484018,3378.0,2695,17,600400
600330.SH,天通股份,6.71,1.054216867,3375.5,2697,17,600330
002666.SZ,德联集团,4.95,1.226993865,3375.0,2698,33,002666
603280.SH,南方路机,24.75,-0.080742834,3372.5,2699,17,603280
301622.SZ,英思特,67.85,1.663170512,3364.0,2700,33,301622
001306.SZ,夏厦精密,73.14,-0.122900451,3362.0,2701,33,001306
002029.SZ,七匹狼,6.83,2.092675635,3361.0,2703,33,002029
300828.SZ,锐新科技,15.92,3.042071197,3361.0,2702,33,300828
300982.SZ,苏文电能,18.08,1.573033708,3358.0,2704,33,300982
002677.SZ,浙江美大,7.25,1.540616246,3357.5,2705,33,002677
601375.SH,中原证券,3.96,1.538461538,3354.5,2706,17,601375
000410.SZ,沈阳机床,6.73,0.748502994,3351.5,2707,33,000410
000751.SZ,锌业股份,3.02,2.372881356,3350.0,2708,33,000751
600844.SH,丹化科技,3.1,0.323624595,3349.5,2709,17,600844
603958.SH,哈森股份,19.05,0.953895072,3346.5,2710,17,603958
002985.SZ,北摩高科,27.36,-0.182415177,3346.0,2711,33,002985
600790.SH,轻纺城,3.86,0.25974026,3345.5,2712,17,600790
300227.SZ,光韵达,8.57,1.180637544,3344.5,2713,33,300227
600141.SH,兴发集团,20.9,0.143747005,3344.0,2714,17,600141
600409.SH,三友化工,4.88,0.205338809,3342.0,2715,17,600409
600623.SH,华谊集团,7.34,1.662049861,3336.5,2717,17,600623
603665.SH,康隆达,25.76,-0.309597523,3336.5,2716,17,603665
605286.SH,同力日升,37.78,4.711751663,3335.5,2718,17,605286
002967.SZ,广电计量,16.62,-0.299940012,3334.0,2719,33,002967
301050.SZ,雷电微力,49.14,0.142653352,3332.5,2720,33,301050
000567.SZ,海德股份,5.68,2.527075812,3332.0,2722,33,000567
300455.SZ,航天智装,13.31,1.448170732,3332.0,2721,33,300455
300770.SZ,新媒股份,41.42,0.729571984,3330.5,2723,33,300770
002445.SZ,中南文化,2.48,1.639344262,3330.0,2724,33,002445
002918.SZ,蒙娜丽莎,8.53,1.789976134,3329.0,2726,33,002918
600345.SH,长江通信,23.7,1.023017903,3329.0,2725,17,600345
301302.SZ,华如科技,23.5,-1.094276094,3328.0,2727,33,301302
600704.SH,物产中大,5.22,0.578034682,3327.5,2728,17,600704
002945.SZ,华林证券,13.72,1.030927835,3324.0,2731,33,002945
300111.SZ,向日葵,3.49,0.867052023,3324.0,2730,33,300111
600977.SH,中国电影,10.53,1.445086705,3324.0,2729,17,600977
600587.SH,新华医疗,15.58,-0.701083493,3321.0,2732,17,600587
002020.SZ,京新药业,13.78,1.547531319,3320.5,2733,33,002020
600339.SH,中油工程,3.15,0.318471338,3320.0,2734,17,600339
600729.SH,重庆百货,30.79,2.055021545,3319.5,2735,17,600729
000626.SZ,远大控股,6.5,2.201257862,3315.0,2737,33,000626
300081.SZ,恒信东方,6.46,0.780031201,3315.0,2736,33,300081
301459.SZ,丰茂股份,40.86,-1.065375303,3314.5,2738,33,301459
605277.SH,新亚电子,15.31,1.727574751,3312.0,2739,17,605277
300792.SZ,壹网壹创,24.42,1.411960133,3311.0,2740,33,300792
301535.SZ,浙江华远,19.38,0.15503876,3310.0,2741,33,301535
832171.BJ,志晟信息,30.36,2.050420168,3309.0,2742,151,832171
300162.SZ,雷曼光电,6.98,1.601164483,3308.5,2743,33,300162
603260.SH,合盛硅业,47.57,0.210659364,3300.0,2744,17,603260
300456.SZ,赛微电子,16.32,-0.487804878,3299.0,2745,33,300456
000516.SZ,国际医学,5.16,0.194174757,3298.0,2746,33,000516
300590.SZ,移为通信,12.16,1.333333333,3295.5,2747,33,300590
002440.SZ,闰土股份,7.33,0.273597811,3290.5,2748,33,002440
688062.SH,迈威生物,24.29,-2.528089888,3281.5,2749,17,688062
603079.SH,圣达生物,16.98,0.592417062,3280.5,2750,17,603079
002079.SZ,苏州固锝,9.47,0.211640212,3279.5,2751,33,002079
301508.SZ,中机认检,32.8,-0.091379836,3278.0,2752,33,301508
002655.SZ,共达电声,12.6,1.123595506,3277.5,2753,33,002655
300044.SZ,ST赛为,3.49,1.15942029,3275.0,2754,33,300044
301131.SZ,聚赛龙,46.04,0,3272.0,2755,33,301131
600928.SH,西安银行,3.94,1.025641026,3271.0,2756,17,600928
600822.SH,上海物贸,10.4,-0.19193858,3268.0,2757,17,600822
833781.BJ,瑞奇智造,12.48,0,3266.5,2758,151,833781
301257.SZ,普蕊斯,32.61,1.683816651,3266.0,2759,33,301257
300527.SZ,中船应急,7.83,0,3260.5,2760,33,300527
600653.SH,申华控股,1.91,1.058201058,3259.0,2761,17,600653
301201.SZ,诚达药业,23,-0.862068966,3257.5,2762,33,301201
002960.SZ,青鸟消防,11.45,-0.434782609,3256.0,2763,33,002960
300198.SZ,ST纳川,2.61,2.352941176,3254.5,2764,33,300198
920029.BJ,开发科技,98.86,2.979166667,3252.5,2765,151,920029
600883.SH,博闻科技,8.01,1.520912548,3252.0,2766,17,600883
002231.SZ,*ST奥维,3.33,2.777777778,3249.5,2767,33,002231
002318.SZ,久立特材,24.55,1.572196938,3249.0,2769,33,002318
603551.SH,奥普科技,10.99,3.192488263,3249.0,2768,17,603551
002453.SZ,华软科技,5.46,-0.182815356,3248.0,2770,33,002453
001270.SZ,*ST铖昌,35.89,-1.536351166,3247.0,2771,33,001270
001400.SZ,江顺科技,56.71,0,3241.5,2772,33,001400
300528.SZ,幸福蓝海,9.38,1.735357918,3239.5,2773,33,300528
002686.SZ,亿利达,6.36,0,3236.0,2774,33,002686
300917.SZ,特发服务,42.07,1.839748245,3235.5,2775,33,300917
300188.SZ,国投智能,13.24,-0.301204819,3234.0,2776,33,300188
300845.SZ,捷安高科,10.39,0.28957529,3229.5,2777,33,300845
600020.SH,中原高速,5.05,0.198412698,3228.0,2779,17,600020
600219.SH,南山铝业,3.77,0.802139037,3228.0,2778,17,600219
000705.SZ,浙江震元,8.57,-0.116550117,3226.5,2780,33,000705
001335.SZ,信凯科技,37.01,0.406945198,3224.5,2781,33,001335
600195.SH,中牧股份,7.08,-0.281690141,3222.5,2782,17,600195
002860.SZ,星帅尔,12.08,1.172529313,3221.0,2783,33,002860
603683.SH,晶华新材,14.03,-0.213371266,3218.5,2784,17,603683
603315.SH,福鞍股份,12.3,0.985221675,3218.5,2785,17,603315
002025.SZ,航天电器,50.14,-0.634165676,3217.5,2787,33,002025
300547.SZ,川环科技,28.14,1.332373064,3217.5,2786,33,300547
000065.SZ,北方国际,10.33,0,3216.5,2788,33,000065
603897.SH,长城科技,23.78,0.422297297,3216.0,2789,17,603897
600486.SH,扬农化工,57.1,0.475101179,3215.0,2790,17,600486
603888.SH,新华网,23.22,0.475984422,3214.0,2791,17,603888
000820.SZ,*ST节能,2.93,-0.340136054,3212.0,2792,33,000820
600285.SH,羚锐制药,24.55,-0.607287449,3211.5,2793,17,600285
300234.SZ,开尔新材,4.94,3.347280335,3209.5,2794,33,300234
600428.SH,中远海特,6.2,0.649350649,3209.0,2795,17,600428
300943.SZ,春晖智控,14.29,2.144388849,3208.5,2796,33,300943
300237.SZ,美晨科技,1.7,0,3208.0,2797,33,300237
835174.BJ,五新隧装,40.38,-0.370096225,3206.5,2798,151,835174
301559.SZ,中集环科,16.29,-1.570996979,3206.0,2799,33,301559
301171.SZ,易点天下,25.33,0.956556397,3205.5,2801,33,301171
603606.SH,东方电缆,47.23,-1.047559187,3205.5,2800,17,603606
603616.SH,韩建河山,4.12,0.487804878,3204.0,2802,17,603616
601696.SH,中银证券,10.07,1.104417671,3201.5,2803,17,601696
002060.SZ,广东建工,3.48,-0.571428571,3200.0,2804,33,002060
833873.BJ,中设咨询,6.38,5.454545455,3198.5,2805,151,833873
002957.SZ,科瑞技术,15.91,0.441919192,3198.0,2806,33,002957
000917.SZ,电广传媒,7.15,0.562587904,3196.0,2807,33,000917
600827.SH,百联股份,9.33,1.302931596,3192.0,2808,17,600827
603261.SH,*ST立航,19.68,0.305810398,3190.5,2809,22,603261
300679.SZ,电连技术,43.9,-1.635671073,3190.0,2810,33,300679
600382.SH,广东明珠,5.18,1.568627451,3188.0,2811,17,600382
601618.SH,中国中冶,2.95,0.682593857,3187.0,2812,17,601618
000911.SZ,广农糖业,7.73,1.045751634,3182.0,2814,33,000911
300739.SZ,明阳电路,13.23,1.769230769,3182.0,2813,33,300739
002362.SZ,汉王科技,21.47,0.280242877,3180.5,2816,33,002362
003001.SZ,中岩大地,37.8,-3.349526975,3180.5,2815,33,003001
688126.SH,沪硅产业,18.3,-1.612903226,3177.5,2817,17,688126
002075.SZ,沙钢股份,5.87,1.733102253,3176.0,2818,33,002075
002388.SZ,ST新亚,4.1,0,3175.5,2820,33,002388
