股票代码,股票简称,最新价,最新涨跌幅,market_code,code
600358.SH,ST联合,6.31,-1.866251944,22,600358
600329.SH,达仁堂,32.91,-0.303030303,17,600329
600381.SH,*ST春天,4.53,0,22,600381
600416.SH,湘电股份,12.19,0.994200497,17,600416
600406.SH,国电南瑞,22.72,0.442086649,17,600406
600418.SH,江淮汽车,41.5,1.194830529,17,600418
600487.SH,亨通光电,15.14,0.331345262,17,600487
600502.SH,安徽建工,4.81,0,17,600502
600345.SH,长江通信,25.26,-0.118623962,17,600345
600348.SH,华阳股份,6.67,-1.331360947,17,600348
600369.SH,西南证券,4.36,1.869158879,17,600369
600272.SH,开开实业,13.43,-0.222882615,17,600272
600388.SH,龙净环保,11.72,0.170940171,17,600388
600382.SH,广东明珠,5.32,-0.746268657,17,600382
600426.SH,华鲁恒升,21.64,-1.232314012,17,600426
600475.SH,华光环能,10.65,-0.652985075,17,600475
600469.SH,风神股份,5.39,0,17,600469
600362.SH,江西铜业,21.94,0.091240876,17,600362
600520.SH,三佳科技,28.95,0.485942381,17,600520
600391.SH,航发科技,27.39,10,17,600391
600433.SH,冠豪高新,3.08,0.325732899,17,600433
600462.SH,退市九有,0.17,-10.526315789,21,600462
600456.SH,宝钛股份,30.59,3.870967742,17,600456
600508.SH,上海能源,11.53,0,17,600508
600327.SH,大东方,4.69,0.428265525,17,600327
600429.SH,三元股份,4.48,0,17,600429
600490.SH,鹏欣资源,4.29,-0.23255814,17,600490
600455.SH,博通股份,26.25,0.45924225,17,600455
600395.SH,盘江股份,4.53,-0.220264317,17,600395
600452.SH,涪陵电力,9.2,-0.21691974,17,600452
600521.SH,华海药业,19.57,-1.559356137,17,600521
600366.SH,宁波韵升,9.8,-0.406504065,17,600366
600383.SH,金地集团,3.69,0,17,600383
600517.SH,国网英大,5.13,1.988071571,17,600517
600479.SH,千金药业,10.32,-0.193423598,17,600479
600419.SH,天润乳业,9.85,-0.805639476,17,600419
600399.SH,抚顺特钢,5.08,0.994035785,17,600399
600467.SH,好当家,2.27,-0.438596491,17,600467
600446.SH,金证股份,18.18,6.315789474,17,600446
600483.SH,福能股份,9.64,0.521376434,17,600483
600400.SH,红豆股份,2.17,0.930232558,17,600400
600519.SH,贵州茅台,1421.91,-1.064569997,17,600519
600439.SH,瑞贝卡,3.41,-0.872093023,17,600439
600470.SH,六国化工,6.18,-1.12,17,600470
600477.SH,杭萧钢构,2.68,3.076923077,17,600477
600491.SH,龙元建设,3.77,1.072386059,17,600491
600499.SH,科达制造,9.74,-0.713557594,17,600499
600500.SH,中化国际,3.82,-0.520833333,17,600500
600505.SH,西昌电力,13.65,0.293901543,17,600505
600509.SH,天富能源,6.27,-0.317965024,17,600509
600533.SH,栖霞建设,2.5,0.401606426,17,600533
600522.SH,中天科技,13.9,0.07199424,17,600522
600545.SH,卓郎智能,2.18,-0.456621005,17,600545
600531.SH,豫光金铅,7.38,-0.27027027,17,600531
600612.SH,老凤祥,49.51,-0.362245925,17,600612
600600.SH,青岛啤酒,70.9,0.183693656,17,600600
600547.SH,山东黄金,31.63,1.054313099,17,600547
600530.SH,交大昂立,8.94,-3.036876356,17,600530
600558.SH,大西洋,5.06,-0.589390963,17,600558
600619.SH,海立股份,10.85,0.184672207,17,600619
600537.SH,亿晶光电,2.83,-1.393728223,17,600537
600581.SH,八一钢铁,3.01,0.666666667,17,600581
600538.SH,国发股份,5.39,-2.355072464,17,600538
600540.SH,新赛股份,4.95,2.06185567,17,600540
600585.SH,海螺水泥,22.04,0.318616295,17,600585
600584.SH,长电科技,33.08,0.547112462,17,600584
600549.SH,厦门钨业,21.3,2.305475504,17,600549
600543.SH,莫高股份,5.82,0.17211704,17,600543
600599.SH,*ST熊猫,7.93,1.406649616,22,600599
600589.SH,大位科技,7.49,0,17,600589
600562.SH,国睿科技,29.25,3.907637655,17,600562
600597.SH,光明乳业,8.37,0.119617225,17,600597
600546.SH,山煤国际,8.58,-0.116414435,17,600546
600610.SH,中毅达,16.4,-5.037637522,17,600610
600539.SH,狮头股份,10.75,-0.462962963,17,600539
600628.SH,新世界,7.3,0,17,600628
600577.SH,精达股份,7.28,-1.35501355,17,600577
600567.SH,山鹰国际,1.91,3.804347826,17,600567
600620.SH,天宸股份,5.38,-1.102941176,17,600620
600598.SH,北大荒,14.39,-0.138792505,17,600598
600552.SH,凯盛科技,11.13,0.180018002,17,600552
600604.SH,市北高新,5.32,9.917355372,17,600604
600583.SH,海油工程,5.37,0.186567164,17,600583
600621.SH,华鑫股份,15.44,3.973063973,17,600621
600587.SH,新华医疗,15.06,-0.264900662,17,600587
600608.SH,*ST沪科,3.99,-0.746268657,22,600608
600626.SH,申达股份,3.53,0.56980057,17,600626
600566.SH,济川药业,27.77,-0.03599712,17,600566
600616.SH,金枫酒业,5.59,-0.356506239,17,600616
600618.SH,氯碱化工,9.56,-0.31282586,17,600618
600642.SH,申能股份,8.78,0.803673938,17,600642
600640.SH,国脉文化,11.88,-0.168067227,17,600640
600637.SH,东方明珠,7.38,0.408163265,17,600637
600645.SH,中源协和,22.92,-0.950734659,17,600645
600643.SH,爱建集团,5.72,10,17,600643
600641.SH,万业企业,13.54,-0.29455081,17,600641
600630.SH,龙头股份,8.12,-0.12300123,17,600630
600663.SH,陆家嘴,8.95,1.359003398,17,600663
600674.SH,川投能源,16.02,0.69052103,17,600674
600675.SH,中华企业,2.89,1.048951049,17,600675
600633.SH,浙数文化,13.34,-0.373412995,17,600633
600676.SH,交运股份,4.67,-2.096436059,17,600676
600685.SH,中船防务,25.77,2.874251497,17,600685
600671.SH,天目药业,13.22,-1.195814649,17,600671
600684.SH,珠江股份,3.77,0,17,600684
600712.SH,南宁百货,5.84,0.171526587,17,600712
600704.SH,物产中大,5.2,0.580270793,17,600704
600703.SH,三安光电,12.17,-0.164068909,17,600703
600649.SH,城投控股,4.35,2.112676056,17,600649
600693.SH,东百集团,6,1.867572156,17,600693
600662.SH,外服控股,5.05,0.798403194,17,600662
600658.SH,电子城,4.57,-0.218340611,17,600658
600690.SH,海尔智家,24.73,0.040453074,17,600690
600717.SH,天津港,4.59,-0.649350649,17,600717
600711.SH,ST盛屯,5.94,-0.168067227,22,600711
600706.SH,曲江文旅,9.5,-0.523560209,17,600706
600708.SH,光明地产,3.48,0,17,600708
600678.SH,四川金顶,8.43,2.430133657,17,600678
600691.SH,阳煤化工,2.35,-1.265822785,17,600691
600688.SH,上海石化,2.84,-0.699300699,17,600688
600707.SH,彩虹股份,6.35,-0.625978091,17,600707
600719.SH,大连热电,6.48,0.309597523,17,600719
600715.SH,文投控股,2.29,-2.145922747,17,600715
600721.SH,百花医药,7.12,-2.197802198,17,600721
600722.SH,金牛化工,6.28,-10.028653295,17,600722
600720.SH,中交设计,7.71,-0.387596899,17,600720
600735.SH,新华锦,8.46,-1.283547258,17,600735
600731.SH,湖南海利,7.04,2.325581395,17,600731
600724.SH,宁波富达,4.49,-0.222222222,17,600724
600742.SH,富维股份,9.68,0.207039337,17,600742
600729.SH,重庆百货,30.06,3.724137931,17,600729
600743.SH,华远控股,2.12,0,17,600743
600739.SH,辽宁成大,10.98,1.198156682,17,600739
600751.SH,海航科技,3.38,0,17,600751
600782.SH,新钢股份,3.47,0,17,600782
600764.SH,中国海防,31.49,4.202514891,17,600764
600756.SH,浪潮软件,14.76,0,17,600756
600736.SH,苏州高新,5.29,0.570342205,17,600736
600775.SH,南京熊猫,10.17,-0.68359375,17,600775
600753.SH,*ST海钦,6.95,-0.429799427,22,600753
600740.SH,山西焦化,3.62,-0.274725275,17,600740
600741.SH,华域汽车,18.05,-0.605726872,17,600741
600750.SH,江中药业,21.94,0.503893724,17,600750
600776.SH,东方通信,10.95,0.550964187,17,600776
600779.SH,水井坊,41.35,-0.169000483,17,600779
600785.SH,新华百货,11.65,0.604490501,17,600785
600787.SH,中储股份,5.82,0.692041522,17,600787
600760.SH,中航沈飞,53.75,1.606805293,17,600760
600768.SH,宁波富邦,10.96,-0.814479638,17,600768
600797.SH,浙大网新,9.28,0.107874865,17,600797
600778.SH,友好集团,6.29,1.779935275,17,600778
600817.SH,宇通重工,11.7,0,17,600817
600808.SH,马钢股份,3.52,0.284900285,17,600808
600803.SH,新奥股份,18.76,-0.42462845,17,600803
600800.SH,渤海化学,4.13,-0.959232614,17,600800
600802.SH,福建水泥,4.63,1.091703057,17,600802
600812.SH,华北制药,6.12,-0.970873786,17,600812
600801.SH,华新水泥,11.75,0.170502984,17,600801
600815.SH,厦工股份,2.69,0.373134328,17,600815
600818.SH,中路股份,11.01,-0.54200542,17,600818
600826.SH,兰生股份,7.86,1.419354839,17,600826
600824.SH,益民集团,4.17,0.724637681,17,600824
600843.SH,上工申贝,10.95,-0.273224044,17,600843
600839.SH,四川长虹,9.56,0.314795383,17,600839
600860.SH,京城股份,11.36,-0.525394046,17,600860
600810.SH,神马股份,9.08,1.907968575,17,600810
600833.SH,第一医药,12.62,-0.551615445,17,600833
600845.SH,宝信软件,23.39,0.300171527,17,600845
600830.SH,香溢融通,10.19,4.085801839,17,600830
600986.SH,浙文互联,7.96,0.125786164,17,600986
600834.SH,申通地铁,8.46,-0.704225352,17,600834
600992.SH,贵绳股份,15.39,3.150134048,17,600992
600967.SH,内蒙一机,16.24,9.878213802,17,600967
600851.SH,海欣股份,6.62,-0.150829563,17,600851
600858.SH,银座股份,5.94,10,17,600858
600854.SH,春兰股份,5.2,5.252525253,17,600854
600866.SH,星湖科技,6.97,-0.570613409,17,600866
600835.SH,上海机电,20.86,1.656920078,17,600835
600984.SH,建设机械,3.27,-1.208459215,17,600984
600859.SH,王府井,13.63,0.146950771,17,600859
600861.SH,北京人力,19.43,0.465356774,17,600861
601007.SH,金陵饭店,7.38,-0.4048583,17,601007
600846.SH,同济科技,10.7,-0.742115028,17,600846
600873.SH,梅花生物,10.69,-1.474654378,17,600873
601003.SH,柳钢股份,3.52,0,17,601003
600960.SH,渤海汽车,4.17,-0.23923445,17,600960
600965.SH,福成股份,5,1.419878296,17,600965
600970.SH,中材国际,8.62,0.23255814,17,600970
600973.SH,宝胜股份,4.88,-0.610997963,17,600973
600980.SH,北矿科技,21.99,-0.945945946,17,600980
600971.SH,恒源煤电,6.48,-0.460829493,17,600971
600872.SH,中炬高新,18.95,0.958466454,17,600872
600958.SH,东方证券,9.8,1.765316719,17,600958
600962.SH,国投中鲁,13.43,0,17,600962
600982.SH,宁波能源,4.43,-0.225225225,17,600982
600869.SH,远东股份,4.96,0.81300813,17,600869
600999.SH,招商证券,17.46,2.162478083,17,600999
600871.SH,石化油服,1.93,-1.530612245,17,600871
601015.SH,陕西黑猫,3.19,-1.543209877,17,601015
601000.SH,唐山港,4.08,-0.729927007,17,601000
601011.SH,宝泰隆,2.58,-1.149425287,17,601011
600995.SH,南网储能,9.82,0.924974306,17,600995
601001.SH,晋控煤业,11.82,-1.087866109,17,601001
600988.SH,赤峰黄金,25.48,-0.46875,17,600988
601018.SH,宁波港,3.66,0,17,601018
601008.SH,连云港,6.78,-2.308802309,17,601008
601010.SH,文峰股份,2.77,0,17,601010
601111.SH,中国国航,7.86,0.769230769,17,601111
601020.SH,华钰矿业,17.28,-1.087578706,17,601020
601107.SH,四川成渝,6.22,0,17,601107
601198.SH,东兴证券,11.23,2.557077626,17,601198
601168.SH,西部矿业,15.4,0.129954516,17,601168
601137.SH,博威合金,17.31,0.057803468,17,601137
601058.SH,赛轮轮胎,12.38,-0.080775444,17,601058
601126.SH,四方股份,16.34,1.239157373,17,601126
601069.SH,西部黄金,20.96,1.501210654,17,601069
601186.SH,中国铁建,8.02,0.375469337,17,601186
601139.SH,深圳燃气,6.38,0,17,601139
601113.SH,华鼎股份,3.94,-0.505050505,17,601113
601208.SH,东材科技,9.39,-0.634920635,17,601208
601117.SH,中国化学,7.77,0,17,601117
601199.SH,江南水务,5.24,0,17,601199
601177.SH,杭齿前进,18.93,7.070135747,17,601177
601163.SH,三角轮胎,13.99,0.286738351,17,601163
601155.SH,新城控股,13.83,1.616458486,17,601155
601226.SH,华电科工,6.08,0,17,601226
601222.SH,林洋能源,5.62,-0.177619893,17,601222
601216.SH,君正集团,5.39,1.698113208,17,601216
601229.SH,上海银行,10.86,0,17,601229
601377.SH,兴业证券,6.23,2.131147541,17,601377
601566.SH,九牧王,8.4,-0.355871886,17,601566
601368.SH,绿城水务,4.83,0.20746888,17,601368
601500.SH,通用股份,4.65,-0.214592275,17,601500
601388.SH,怡球资源,2.45,-0.406504065,17,601388
601328.SH,交通银行,8.27,0.976800977,17,601328
601608.SH,中信重工,4.28,0.234192037,17,601608
601579.SH,会稽山,19.68,-0.756429652,17,601579
601336.SH,新华保险,59.19,1.300701694,17,601336
601789.SH,宁波建工,5.61,0.357781753,17,601789
601233.SH,桐昆股份,10.7,0,17,601233
601700.SH,风范股份,4.63,-0.856531049,17,601700
601877.SH,正泰电器,22.51,-0.26583961,17,601877
601607.SH,上海医药,17.67,0.283768445,17,601607
601595.SH,上海电影,28.76,-0.381018358,17,601595
601878.SH,浙商证券,10.93,1.863932898,17,601878
601881.SH,中国银河,17.26,1.469723692,17,601881
601818.SH,光大银行,4.22,-0.705882353,17,601818
601601.SH,中国太保,37.2,1.307189542,17,601601
601890.SH,亚星锚链,9.62,6.298342541,17,601890
601811.SH,新华文轩,14.34,-0.278164117,17,601811
601899.SH,紫金矿业,18.84,1.618122977,17,601899
601900.SH,南方传媒,15.43,-0.77170418,17,601900
601798.SH,蓝科高新,7.56,-0.526315789,17,601798
601699.SH,潞安环能,10.38,-0.764818356,17,601699
601788.SH,光大证券,18.13,1.853932584,17,601788
601866.SH,中远海发,2.47,0,17,601866
601886.SH,江河集团,5.53,3.364485981,17,601886
601880.SH,辽港股份,1.48,-0.67114094,17,601880
601918.SH,新集能源,6.41,-0.465838509,17,601918
601919.SH,中远海控,14.97,-1.253298153,17,601919
601985.SH,中国核电,9.37,0,17,601985
601933.SH,永辉超市,4.82,-0.617283951,17,601933
601952.SH,苏垦农发,10.15,-0.975609756,17,601952
601929.SH,吉视传媒,1.8,-0.552486188,17,601929
601988.SH,中国银行,5.79,1.401050788,17,601988
601998.SH,中信银行,8.58,-0.116414435,17,601998
601999.SH,出版传媒,6.81,-0.873362445,17,601999
603002.SH,宏昌电子,6.21,-1.271860095,17,603002
603000.SH,人民网,19.79,0.050556117,17,603000
603001.SH,奥康国际,6.44,0.31152648,17,603001
601996.SH,丰林集团,2.14,0.469483568,17,601996
603003.SH,退市龙宇,2.46,2.074688797,21,603003
603009.SH,北特科技,40.67,0.61850569,17,603009
603012.SH,创力集团,5.47,-0.545454545,17,603012
603023.SH,威帝股份,3.79,0,17,603023
603007.SH,*ST花王,5.05,-3.80952381,22,603007
603019.SH,中科曙光,67.96,0.117820324,17,603019
603038.SH,华立股份,14.06,0,17,603038
603006.SH,联明股份,11.88,-0.251889169,17,603006
603028.SH,赛福天,7.08,0.141442716,17,603028
603021.SH,ST华鹏,3.64,-0.273972603,22,603021
603026.SH,石大胜华,38.71,2.924754055,17,603026
603011.SH,合锻智能,15.4,-1.408450704,17,603011
603031.SH,安孚科技,29.27,1.561415684,17,603031
603078.SH,江化微,18.01,-0.166297118,17,603078
603069.SH,海汽集团,21.05,-2.501157943,17,603069
603035.SH,常熟汽饰,13.21,-0.226586103,17,603035
603037.SH,凯众股份,12.56,-0.317460317,17,603037
603025.SH,大豪科技,13.36,0.45112782,17,603025
603040.SH,新坐标,36.8,0.573927303,17,603040
603015.SH,弘讯科技,12.45,-0.875796178,17,603015
603022.SH,新通联,12.42,10.008857396,17,603022
603060.SH,国检集团,6.45,-0.61633282,17,603060
603067.SH,振华股份,14.78,-0.67294751,17,603067
603081.SH,大丰实业,10.52,0.095147479,17,603081
603096.SH,新经典,18.81,-2.03125,17,603096
603089.SH,正裕工业,11.65,-0.256849315,17,603089
603100.SH,川仪股份,20.2,-0.345337938,17,603100
603085.SH,天成自控,11.52,1.766784452,17,603085
603108.SH,润达医疗,16.86,0.178253119,17,603108
603167.SH,渤海轮渡,10.84,1.308411215,17,603167
603086.SH,先达股份,9.07,-5.323590814,17,603086
603111.SH,康尼机电,6.5,0.463678516,17,603111
603117.SH,万林物流,6.26,-0.476947536,17,603117
603090.SH,宏盛股份,23.23,-1.14893617,17,603090
603118.SH,共进股份,10.74,4.474708171,17,603118
603160.SH,汇顶科技,69.92,0.143225437,17,603160
603123.SH,翠微股份,14.59,10.030165913,17,603123
603131.SH,上海沪工,17.42,0.752314815,17,603131
603139.SH,康惠制药,20.89,-0.571156592,17,603139
603158.SH,腾龙股份,7.79,-2.625,17,603158
603178.SH,圣龙股份,18.11,-0.165380375,17,603178
603168.SH,莎普爱思,7.38,-1.336898396,17,603168
603186.SH,华正新材,28.49,-1.6563147,17,603186
603169.SH,兰石重装,7.88,0.50955414,17,603169
603198.SH,迎驾贡酒,38.63,-0.82156611,17,603198
603239.SH,浙江仙通,15.2,0.929614874,17,603239
603218.SH,日月股份,12.53,-0.634417129,17,603218
603225.SH,新凤鸣,10.59,-0.094339623,17,603225
603179.SH,新泉股份,47.02,0,17,603179
603309.SH,维力医疗,12.48,-0.16,17,603309
603298.SH,杭叉集团,20.59,-0.914340712,17,603298
603268.SH,*ST松发,38.24,-0.156657963,22,603268
603339.SH,四方科技,11.91,-0.334728033,17,603339
603311.SH,金海高科,10.74,0.750469043,17,603311
603333.SH,尚纬股份,7.49,-1.447368421,17,603333
603303.SH,得邦照明,11.96,-1.238645747,17,603303
603358.SH,华达科技,33.65,0,17,603358
603199.SH,九华旅游,35.91,0.167364017,17,603199
603328.SH,依顿电子,9.4,-1.364113326,17,603328
603326.SH,我乐家居,8.06,0.624219725,17,603326
603229.SH,奥翔药业,8.68,-1.138952164,17,603229
603203.SH,快克智能,23.52,-0.084961767,17,603203
603330.SH,天洋新材,6.73,-0.737463127,17,603330
603232.SH,格尔软件,15.68,3.496042216,17,603232
603286.SH,日盈电子,29.09,0.553059108,17,603286
603345.SH,安井食品,76.56,0.235663786,17,603345
603360.SH,百傲化学,21.94,2.141527002,17,603360
603300.SH,海南华铁,10.13,0,17,603300
603315.SH,福鞍股份,12.24,-1.369863014,17,603315
603313.SH,梦百合,8.37,-0.475624257,17,603313
603322.SH,超讯通信,38.88,-1.194409149,17,603322
603337.SH,杰克股份,35.44,-3.169398907,17,603337
603369.SH,今世缘,38.7,-0.641848524,17,603369
603393.SH,新天然气,28.98,-0.137835975,17,603393
603421.SH,鼎信通讯,6.49,-1.067073171,17,603421
603383.SH,顶点软件,40.11,4.589308996,17,603383
603444.SH,吉比特,277.58,-1.863178363,17,603444
603496.SH,恒为科技,24.77,0.161746866,17,603496
603388.SH,*ST元成,3.44,-1.432664756,22,603388
603488.SH,展鹏科技,8.02,1.390644753,17,603488
603528.SH,多伦科技,8.15,-0.244798042,17,603528
603508.SH,思维列控,25.74,0.743931088,17,603508
603515.SH,欧普照明,17.41,-0.400457666,17,603515
603519.SH,立霸股份,12.19,-0.81366965,17,603519
603501.SH,豪威集团,126.97,0.602170985,17,603501
603567.SH,珍宝岛,11.95,1.615646259,17,603567
603556.SH,海兴电力,24.89,-0.120385233,17,603556
603578.SH,三星新材,14.98,4.317548747,17,603578
603518.SH,锦泓集团,9.76,-2.008032129,17,603518
603569.SH,长久物流,7.75,-0.128865979,17,603569
603586.SH,金麒麟,17.86,0.337078652,17,603586
603579.SH,荣泰健康,25.57,2.689682858,17,603579
603588.SH,高能环境,5.5,-0.181488203,17,603588
603580.SH,*ST艾艾,14.75,0.271923861,22,603580
603589.SH,口子窖,34.32,-0.43516101,17,603589
603599.SH,广信股份,10.77,-0.462107209,17,603599
603618.SH,杭电股份,5.96,0.168067227,17,603618
603608.SH,天创时尚,5.25,-1.129943503,17,603608
603615.SH,茶花股份,22.44,1.584427343,17,603615
603616.SH,韩建河山,4.7,3.296703297,17,603616
603633.SH,徕木股份,8.08,-0.61500615,17,603633
603665.SH,康隆达,24.36,-0.408830744,17,603665
603628.SH,清源股份,11.95,-0.665004156,17,603628
603638.SH,艾迪精密,17.25,-0.404157044,17,603638
603601.SH,再升科技,3.65,-0.273224044,17,603601
603667.SH,五洲新春,33.48,0.965018094,17,603667
603630.SH,拉芳家化,21.93,-2.272727273,17,603630
603680.SH,今创集团,11.81,-2.718286656,17,603680
603668.SH,天马科技,13.02,0.076863951,17,603668
603678.SH,火炬电子,37.56,3.957929698,17,603678
603717.SH,天域生物,6.9,-0.1447178,17,603717
603689.SH,皖天然气,8.39,0.358851675,17,603689
603727.SH,博迈科,14.7,-0.675675676,17,603727
603611.SH,诺力股份,20.46,-0.631374454,17,603611
603636.SH,南威软件,12.07,0,17,603636
603660.SH,苏州科达,7.07,-0.282087447,17,603660
603686.SH,福龙马,15.66,3.026315789,17,603686
603690.SH,至纯科技,24.73,-0.242033078,17,603690
603718.SH,海利生物,7.46,-0.79787234,17,603718
603701.SH,德宏股份,17.18,0.058241118,17,603701
603669.SH,灵康药业,5.15,-0.579150579,17,603669
603728.SH,鸣志电器,57.86,0.64359019,17,603728
603767.SH,中马传动,15.84,1.799485861,17,603767
603778.SH,国晟科技,3.25,0.931677019,17,603778
603738.SH,泰晶科技,14.46,-0.891021247,17,603738
603737.SH,三棵树,35.76,0.846023689,17,603737
603798.SH,康普顿,10.34,-1.617507136,17,603798
603787.SH,新日股份,12.11,-0.819000819,17,603787
603758.SH,秦安股份,15.7,2.614379085,17,603758
603816.SH,顾家家居,24.8,-0.040306328,17,603816
603819.SH,神力股份,13.58,1.041666667,17,603819
603729.SH,龙韵股份,16.42,-0.725513906,17,603729
603776.SH,永安行,22.01,9.995002499,17,603776
603808.SH,歌力思,7.95,0.760456274,17,603808
603803.SH,瑞斯康达,9.59,-0.827300931,17,603803
603878.SH,武进不锈,5.33,0.756143667,17,603878
603823.SH,百合花,13.06,-3.545051699,17,603823
603828.SH,ST柯利达,5.13,0.391389432,22,603828
603833.SH,欧派家居,55.78,0.486398847,17,603833
603839.SH,安正时尚,6.96,-0.713266762,17,603839
603855.SH,华荣股份,21.16,-0.423529412,17,603855
603888.SH,新华网,23.48,0.042607584,17,603888
603838.SH,*ST四通,6.24,-0.4784689,22,603838
603869.SH,ST智知,7,1.892285298,22,603869
603909.SH,建发合诚,9.6,1.479915433,17,603909
603883.SH,老百姓,20.63,-3.553062179,17,603883
603868.SH,飞科电器,35.8,0.449311991,17,603868
603979.SH,金诚信,43.51,-0.343563903,17,603979
603988.SH,中电电机,26.04,-2.252252252,17,603988
603887.SH,城地香江,17.06,1.668653159,17,603887
603885.SH,吉祥航空,13.65,0.961538462,17,603885
603918.SH,金桥信息,20.37,3.401015228,17,603918
603843.SH,*ST正平,3.58,3.768115942,22,603843
603906.SH,龙蟠科技,16.24,10.027100271,17,603906
603990.SH,麦迪科技,15.72,-0.632111252,17,603990
603986.SH,兆易创新,123.91,0,17,603986
603903.SH,中持股份,7.59,-0.91383812,17,603903
603929.SH,亚翔集成,32.43,7.38410596,17,603929
603889.SH,新澳股份,5.75,0.174216028,17,603889
603881.SH,数据港,24.82,1.099796334,17,603881
603926.SH,铁流股份,11.29,-0.353045013,17,603926
603896.SH,寿仙谷,21.31,-0.467071462,17,603896
603908.SH,牧高笛,24.6,1.027115859,17,603908
603939.SH,益丰药房,23.25,-1.774397972,17,603939
603985.SH,恒润股份,15.28,0.262467192,17,603985
603958.SH,哈森股份,18.55,-8.800393314,17,603958
000968.SZ,蓝焰控股,7.09,-4.447439353,33,000968
002180.SZ,纳思达,21.98,0.182315406,33,002180
002614.SZ,奥佳华,6.54,3.317535545,33,002614
002530.SZ,金财互联,10.83,2.654028436,33,002530
002879.SZ,长缆科技,14.95,-0.333333333,33,002879
002880.SZ,卫光生物,28.38,-0.281096275,33,002880
002881.SZ,美格智能,44.84,1.013741834,33,002881
300666.SZ,江丰电子,73.7,1.027960526,33,300666
300665.SZ,飞鹿股份,7.8,-0.763358779,33,300665
603226.SH,菲林格尔,12.81,2.808988764,17,603226
603536.SH,惠发食品,9.6,-1.336073998,17,603536
603587.SH,地素时尚,12.32,-0.964630225,17,603587
603679.SH,华体科技,14.07,-0.77574048,17,603679
603879.SH,永悦科技,6.16,0.818330606,17,603879
603980.SH,吉华集团,5.69,1.788908766,17,603980
002379.SZ,宏创控股,12.29,-0.405186386,33,002379
603335.SH,迪生力,4.92,-0.806451613,17,603335
603380.SH,易德龙,24.84,-0.759089093,17,603380
002882.SZ,金龙羽,36,6.729914023,33,002882
300668.SZ,杰恩设计,17.12,0.469483568,33,300668
300081.SZ,恒信东方,6.66,-0.448430493,33,300081
300667.SZ,必创科技,15.32,0.327439424,33,300667
002883.SZ,中设股份,11.08,-0.18018018,33,002883
000980.SZ,众泰汽车,2.1,-0.473933649,33,000980
603043.SH,广州酒家,15.52,-0.321130379,17,603043
600732.SH,爱旭股份,11.92,-1.242750621,17,600732
603938.SH,三孚股份,13.77,-0.217391304,17,603938
002558.SZ,巨人网络,21.06,-0.707213579,33,002558
300669.SZ,沪宁股份,26.07,-0.647865854,33,300669
002193.SZ,如意集团,5.93,0.679117148,33,002193
002886.SZ,沃特股份,18.75,0.053361793,33,002886
600221.SH,海航控股,1.32,0,17,600221
603617.SH,君禾股份,6.98,-0.56980057,17,603617
603801.SH,志邦家居,9.49,0,17,603801
002885.SZ,京泉华,13.72,-0.651701665,33,002885
300671.SZ,富满微,32.2,0.876643707,33,300671
300670.SZ,大烨智能,6.49,-0.460122699,33,300670
600226.SH,亨通股份,2.73,1.111111111,17,600226
000995.SZ,皇台酒业,14.52,-2.222222222,33,000995
603933.SH,睿能科技,15.84,0.253164557,17,603933
603331.SH,百达精工,10.17,-0.489236791,17,603331
300405.SZ,科隆股份,5.46,-0.727272727,33,300405
002625.SZ,光启技术,38.85,0.387596899,33,002625
603730.SH,岱美股份,5.64,0.355871886,17,603730
603305.SH,旭升集团,12.92,0.62305296,17,603305
603757.SH,大元泵业,22.38,1.221166893,17,603757
300672.SZ,国科微,80.07,0.603015075,33,300672
603595.SH,东尼电子,19.43,0,17,603595
300675.SZ,建科院,14.68,0,33,300675
603387.SH,基蛋生物,7.84,-0.507614213,17,603387
000408.SZ,藏格矿业,41.93,-0.75739645,33,000408
002884.SZ,凌霄泵业,15.8,0.381194409,33,002884
002887.SZ,绿茵生态,8.03,0,33,002887
300676.SZ,华大基因,49.17,-0.726832223,33,300676
300673.SZ,佩蒂股份,16.2,-0.856793146,33,300673
603612.SH,索通发展,18.18,1,17,603612
603707.SH,健友股份,10.87,-0.366636114,17,603707
300268.SZ,*ST佳沃,10.69,-0.742804085,33,300268
002888.SZ,惠威科技,17.84,-0.61281337,33,002888
300677.SZ,英科医疗,23.69,-0.042194093,33,300677
601619.SH,嘉泽新能,3.49,0.574712644,17,601619
603676.SH,卫信康,10.21,-1.352657005,17,603676
300678.SZ,中科信息,33.3,0.090171326,33,300678
601326.SH,秦港股份,3.29,0.920245399,17,601326
300143.SZ,盈康生命,9.38,-0.950369588,33,300143
300007.SZ,汉威科技,39.53,-0.428211587,33,300007
002889.SZ,东方嘉盛,14.45,0,33,002889
603063.SH,禾望电气,32.69,1.965065502,17,603063
300679.SZ,电连技术,43.19,-1.751193996,33,300679
300680.SZ,隆盛科技,37.73,0.026525199,33,300680
603233.SH,大参林,15.94,-0.49937578,17,603233
300681.SZ,英搏尔,27.8,1.238164603,33,300681
300682.SZ,朗新集团,20.69,2.732240437,33,300682
603357.SH,设计总院,8.57,-0.116550117,17,603357
300083.SZ,创世纪,8.11,-0.24600246,33,300083
603825.SH,华扬联众,12.49,0.240770465,17,603825
300686.SZ,智动力,9.41,-1.155462185,33,300686
300459.SZ,汤姆猫,5.44,-0.548446069,33,300459
603880.SH,南卫股份,6,-2.912621359,17,603880
